Date,Gear,Shaft,Bearing
2001-12-01,175,248,182
2001-12-02,165,263,190
2001-12-03,179,263,173
2001-12-04,176,234,176
2001-12-05,186,237,177
2001-12-06,177,252,181
2001-12-07,171,260,194
2001-12-08,186,256,188
2001-12-09,172,234,190
2001-12-10,172,248,176
2001-12-11,181,255,188
2001-12-12,174,257,178
2001-12-13,187,251,182
2001-12-14,170,243,194
2001-12-15,170,239,201
2001-12-16,183,253,194
2001-12-17,170,264,185
2001-12-18,187,258,189
2001-12-19,171,254,188
2001-12-20,187,237,198
2001-12-21,183,241,193
2001-12-22,177,250,178
2001-12-23,181,245,196
2001-12-24,194,257,173
2001-12-25,195,244,186
2001-12-26,176,241,202
2001-12-27,181,261,200
2001-12-28,201,236,178
2001-12-29,196,246,184
2001-12-30,198,266,184
2001-12-31,195,260,174
2002-01-01,193,264,187
2002-01-02,195,263,186
2002-01-03,205,264,178
2002-01-04,209,236,178
2002-01-05,213,252,194
2002-01-06,212,238,182
2002-01-07,212,245,177
2002-01-08,192,245,196
2002-01-09,200,255,173
2002-01-10,200,254,196
2002-01-11,203,239,198
2002-01-12,214,238,193
2002-01-13,216,242,176
2002-01-14,207,240,193
2002-01-15,206,235,195
2002-01-16,206,257,199
2002-01-17,202,260,172
2002-01-18,216,265,192
2002-01-19,215,263,189
2002-01-20,221,246,179
2002-01-21,209,240,189
2002-01-22,215,249,179
2002-01-23,227,250,195
2002-01-24,202,254,201
2002-01-25,214,252,173
2002-01-26,206,246,202
2002-01-27,206,248,197
2002-01-28,211,257,192
2002-01-29,230,246,182
2002-01-30,220,242,191
2002-01-31,225,243,190
2002-02-01,231,247,198
2002-02-02,218,233,200
2002-02-03,235,241,185
2002-02-04,209,247,202
2002-02-05,224,242,178
2002-02-06,227,257,195
2002-02-07,236,259,198
2002-02-08,235,239,193
2002-02-09,212,245,188
2002-02-10,224,235,188
2002-02-11,235,254,176
2002-02-12,214,251,193
2002-02-13,225,245,198
2002-02-14,224,231,200
2002-02-15,235,230,185
2002-02-16,224,239,175
2002-02-17,227,251,177
2002-02-18,223,257,173
2002-02-19,237,231,174
2002-02-20,237,243,187
2002-02-21,239,238,191
2002-02-22,221,232,191
2002-02-23,247,233,179
2002-02-24,242,227,191
2002-02-25,224,234,190
2002-02-26,249,251,196
2002-02-27,243,227,203
2002-02-28,238,229,193
2002-03-01,228,226,187
2002-03-02,247,234,181
2002-03-03,243,231,200
2002-03-04,251,251,181
2002-03-05,250,235,203
2002-03-06,232,237,186
2002-03-07,251,234,199
2002-03-08,241,222,185
2002-03-09,245,223,174
2002-03-10,228,247,175
2002-03-11,233,234,192
2002-03-12,256,240,191
2002-03-13,249,235,191
2002-03-14,254,240,203
2002-03-15,235,244,200
2002-03-16,230,219,174
2002-03-17,247,230,183
2002-03-18,249,226,190
2002-03-19,244,242,188
2002-03-20,247,229,189
2002-03-21,247,223,189
2002-03-22,252,241,192
2002-03-23,231,223,198
2002-03-24,232,233,184
2002-03-25,241,215,175
2002-03-26,235,217,184
2002-03-27,244,234,199
2002-03-28,249,210,179
2002-03-29,244,227,196
2002-03-30,247,222,204
2002-03-31,258,232,199
2002-04-01,239,216,186
2002-04-02,245,229,182
2002-04-03,245,224,174
2002-04-04,234,216,176
2002-04-05,243,226,175
2002-04-06,245,223,187
2002-04-07,247,217,187
2002-04-08,247,205,185
2002-04-09,255,225,185
2002-04-10,246,205,190
2002-04-11,239,207,174
2002-04-12,236,215,190
2002-04-13,232,216,197
2002-04-14,256,229,188
2002-04-15,247,215,202
2002-04-16,230,207,202
2002-04-17,230,227,200
2002-04-18,249,206,197
2002-04-19,241,201,185
2002-04-20,257,221,180
2002-04-21,254,199,182
2002-04-22,241,206,201
2002-04-23,256,209,184
2002-04-24,248,203,178
2002-04-25,243,208,174
2002-04-26,229,198,204
2002-04-27,231,201,197
2002-04-28,230,210,193
2002-04-29,249,212,195
2002-04-30,231,213,196
2002-05-01,248,205,190
2002-05-02,238,214,204
2002-05-03,232,193,192
2002-05-04,245,207,198
2002-05-05,223,209,182
2002-05-06,224,205,179
2002-05-07,243,218,195
2002-05-08,241,199,184
2002-05-09,236,214,197
2002-05-10,236,192,199
2002-05-11,223,211,181
2002-05-12,221,198,180
2002-05-13,219,217,184
2002-05-14,223,216,198
2002-05-15,223,194,199
2002-05-16,231,214,177
2002-05-17,215,193,182
2002-05-18,235,200,179
2002-05-19,224,215,179
2002-05-20,238,190,197
2002-05-21,234,184,203
2002-05-22,212,214,204
2002-05-23,219,208,189
2002-05-24,230,198,188
2002-05-25,217,208,183
2002-05-26,212,203,191
2002-05-27,231,195,184
2002-05-28,235,207,184
2002-05-29,230,202,196
2002-05-30,236,195,204
2002-05-31,229,209,177
2002-06-01,214,187,188
2002-06-02,210,201,201
2002-06-03,204,200,180
2002-06-04,205,211,184
2002-06-05,229,192,178
2002-06-06,222,189,185
2002-06-07,223,191,186
2002-06-08,210,181,199
2002-06-09,216,209,182
2002-06-10,222,185,190
2002-06-11,220,187,194
2002-06-12,225,201,197
2002-06-13,221,183,188
2002-06-14,224,206,194
2002-06-15,201,208,189
2002-06-16,200,206,199
2002-06-17,214,200,176
2002-06-18,212,205,206
2002-06-19,206,185,181
2002-06-20,200,205,196
2002-06-21,194,208,184
2002-06-22,211,187,192
2002-06-23,194,183,196
2002-06-24,209,195,203
2002-06-25,206,192,200
2002-06-26,197,196,204
2002-06-27,198,203,198
2002-06-28,201,193,198
2002-06-29,210,206,182
2002-06-30,199,206,201
2002-07-01,209,192,198
2002-07-02,189,188,186
2002-07-03,184,188,179
2002-07-04,182,178,187
2002-07-05,191,185,191
2002-07-06,206,199,183
2002-07-07,198,201,191
2002-07-08,196,189,180
2002-07-09,201,190,196
2002-07-10,198,179,184
2002-07-11,180,199,189
2002-07-12,187,194,184
2002-07-13,189,187,187
2002-07-14,189,195,181
2002-07-15,176,179,196
2002-07-16,180,192,198
2002-07-17,188,193,202
2002-07-18,175,187,178
2002-07-19,190,202,183
2002-07-20,182,190,188
2002-07-21,169,180,183
2002-07-22,180,183,181
2002-07-23,174,196,176
2002-07-24,182,199,184
2002-07-25,189,198,185
2002-07-26,177,181,201
2002-07-27,188,185,189
2002-07-28,176,188,192
2002-07-29,168,185,189
2002-07-30,157,203,203
2002-07-31,170,188,192
2002-08-01,171,194,191
2002-08-02,168,185,203
2002-08-03,173,185,178
2002-08-04,165,206,201
2002-08-05,167,196,205
2002-08-06,152,185,198
2002-08-07,165,183,198
2002-08-08,178,198,180
2002-08-09,156,214,186
2002-08-10,158,184,186
2002-08-11,177,191,202
2002-08-12,167,197,191
2002-08-13,169,209,202
2002-08-14,162,209,186
2002-08-15,152,192,201
2002-08-16,160,208,189
2002-08-17,152,189,192
2002-08-18,164,199,197
2002-08-19,155,198,179
2002-08-20,154,188,180
2002-08-21,149,188,179
2002-08-22,148,202,181
2002-08-23,157,216,184
2002-08-24,171,191,191
2002-08-25,160,211,179
2002-08-26,145,220,206
2002-08-27,167,220,191
2002-08-28,164,213,180
2002-08-29,146,209,189
2002-08-30,159,193,193
2002-08-31,146,199,202
2002-09-01,161,200,181
2002-09-02,157,217,206
2002-09-03,153,219,195
2002-09-04,164,212,203
2002-09-05,146,218,196
2002-09-06,165,208,201
2002-09-07,163,206,195
2002-09-08,143,211,179
2002-09-09,160,208,201
2002-09-10,160,206,190
2002-09-11,152,226,197
2002-09-12,141,201,184
2002-09-13,155,205,191
2002-09-14,162,225,185
2002-09-15,141,229,188
2002-09-16,134,226,187
2002-09-17,159,218,192
2002-09-18,145,209,177
2002-09-19,142,207,199
2002-09-20,135,225,180
2002-09-21,148,207,179
2002-09-22,150,222,191
2002-09-23,153,234,192
2002-09-24,140,223,178
2002-09-25,144,230,197
2002-09-26,139,212,195
2002-09-27,149,215,198
2002-09-28,145,232,202
2002-09-29,145,217,206
2002-09-30,144,231,186
2002-10-01,156,208,206
2002-10-02,134,222,200
2002-10-03,156,210,181
2002-10-04,148,211,200
2002-10-05,159,217,203
2002-10-06,148,218,188
2002-10-07,151,211,191
2002-10-08,143,231,183
2002-10-09,154,213,195
2002-10-10,156,214,189
2002-10-11,147,218,190
2002-10-12,141,241,179
2002-10-13,150,237,194
2002-10-14,146,245,201
2002-10-15,155,237,189
2002-10-16,163,218,194
2002-10-17,162,220,189
2002-10-18,145,240,196
2002-10-19,155,226,189
2002-10-20,150,240,191
2002-10-21,148,242,193
2002-10-22,163,236,197
2002-10-23,152,227,185
2002-10-24,148,242,208
2002-10-25,153,245,182
2002-10-26,158,250,193
2002-10-27,148,237,178
2002-10-28,159,244,178
2002-10-29,142,239,184
2002-10-30,140,252,191
2002-10-31,138,244,186
2002-11-01,160,240,208
2002-11-02,169,225,190
2002-11-03,163,240,182
2002-11-04,145,252,193
2002-11-05,142,252,194
2002-11-06,157,226,204
2002-11-07,170,253,198
2002-11-08,160,233,193
2002-11-09,171,230,196
2002-11-10,167,236,186
2002-11-11,144,238,184
2002-11-12,155,237,196
2002-11-13,155,231,195
2002-11-14,156,255,186
2002-11-15,168,259,183
2002-11-16,162,258,193
2002-11-17,163,237,207
2002-11-18,150,257,188
2002-11-19,171,254,197
2002-11-20,156,242,197
2002-11-21,157,245,189
2002-11-22,154,257,204
2002-11-23,178,259,180
2002-11-24,171,249,184
2002-11-25,182,252,184
2002-11-26,154,259,179
2002-11-27,169,251,195
2002-11-28,163,262,191
2002-11-29,184,250,204
2002-11-30,178,252,185
2002-12-01,160,249,194
2002-12-02,185,256,195
2002-12-03,161,259,189
2002-12-04,162,243,196
2002-12-05,163,241,183
2002-12-06,174,255,185
2002-12-07,182,236,180
2002-12-08,170,241,181
2002-12-09,182,261,209
2002-12-10,180,239,192
2002-12-11,194,264,185
2002-12-12,196,253,191
2002-12-13,188,244,201
2002-12-14,178,265,184
2002-12-15,180,246,198
2002-12-16,179,238,184
2002-12-17,193,238,200
2002-12-18,182,239,207
2002-12-19,195,265,195
2002-12-20,197,251,185
2002-12-21,185,262,201
2002-12-22,175,248,188
2002-12-23,193,259,186
2002-12-24,203,247,188
2002-12-25,183,256,187
2002-12-26,204,257,184
2002-12-27,208,265,193
2002-12-28,185,254,192
2002-12-29,200,267,187
2002-12-30,203,263,187
2002-12-31,208,268,193
2003-01-01,202,268,181
2003-01-02,211,247,188
2003-01-03,200,244,183
2003-01-04,190,252,204
2003-01-05,212,239,195
2003-01-06,190,267,206
2003-01-07,201,254,194
2003-01-08,206,263,206
2003-01-09,208,250,192
2003-01-10,212,239,186
2003-01-11,210,239,182
2003-01-12,196,256,182
2003-01-13,205,253,180
2003-01-14,221,257,200
2003-01-15,224,258,204
2003-01-16,223,252,188
2003-01-17,203,251,204
2003-01-18,200,242,182
2003-01-19,225,245,197
2003-01-20,227,262,201
2003-01-21,212,238,210
2003-01-22,214,257,190
2003-01-23,227,253,203
2003-01-24,211,257,180
2003-01-25,212,251,186
2003-01-26,233,249,194
2003-01-27,220,241,199
2003-01-28,232,258,195
2003-01-29,216,246,194
2003-01-30,219,258,189
2003-01-31,222,246,205
2003-02-01,236,246,182
2003-02-02,221,246,182
2003-02-03,211,242,193
2003-02-04,214,242,206
2003-02-05,217,259,197
2003-02-06,231,233,195
2003-02-07,219,259,208
2003-02-08,238,254,201
2003-02-09,235,233,184
2003-02-10,232,258,192
2003-02-11,232,239,204
2003-02-12,244,260,202
2003-02-13,229,245,189
2003-02-14,222,232,196
2003-02-15,222,258,206
2003-02-16,219,259,201
2003-02-17,223,231,188
2003-02-18,232,253,184
2003-02-19,242,249,194
2003-02-20,228,236,197
2003-02-21,242,257,201
2003-02-22,234,240,194
2003-02-23,250,230,204
2003-02-24,232,242,201
2003-02-25,236,247,192
2003-02-26,234,233,210
2003-02-27,245,249,194
2003-02-28,235,248,200
2003-03-01,252,229,203
2003-03-02,256,240,196
2003-03-03,233,235,211
2003-03-04,234,244,191
2003-03-05,249,247,183
2003-03-06,228,236,206
2003-03-07,253,230,203
2003-03-08,246,248,189
2003-03-09,257,231,181
2003-03-10,233,227,182
2003-03-11,229,223,193
2003-03-12,248,240,181
2003-03-13,257,241,203
2003-03-14,235,239,205
2003-03-15,253,232,207
2003-03-16,247,244,204
2003-03-17,237,224,188
2003-03-18,235,216,186
2003-03-19,247,219,189
2003-03-20,254,223,185
2003-03-21,246,243,191
2003-03-22,244,240,185
2003-03-23,236,236,184
2003-03-24,260,224,182
2003-03-25,232,230,182
2003-03-26,259,227,188
2003-03-27,250,227,190
2003-03-28,241,237,207
2003-03-29,262,225,187
2003-03-30,235,228,189
2003-03-31,234,236,211
2003-04-01,250,218,202
2003-04-02,240,209,204
2003-04-03,239,221,199
2003-04-04,254,234,198
2003-04-05,259,210,198
2003-04-06,235,227,196
2003-04-07,260,225,207
2003-04-08,242,210,184
2003-04-09,251,231,186
2003-04-10,244,216,185
2003-04-11,240,204,181
2003-04-12,256,226,187
2003-04-13,247,211,198
2003-04-14,232,202,212
2003-04-15,256,204,199
2003-04-16,253,214,182
2003-04-17,238,214,210
2003-04-18,256,208,187
2003-04-19,258,220,209
2003-04-20,242,209,182
2003-04-21,238,201,208
2003-04-22,242,208,209
2003-04-23,259,228,187
2003-04-24,233,199,186
2003-04-25,239,215,197
2003-04-26,252,201,206
2003-04-27,230,225,202
2003-04-28,258,198,199
2003-04-29,241,195,188
2003-04-30,240,204,210
2003-05-01,231,211,210
2003-05-02,255,210,203
2003-05-03,250,221,203
2003-05-04,246,202,189
2003-05-05,225,207,212
2003-05-06,234,214,196
2003-05-07,247,194,205
2003-05-08,228,206,206
2003-05-09,237,209,187
2003-05-10,232,205,194
2003-05-11,242,197,197
2003-05-12,235,194,203
2003-05-13,231,191,195
2003-05-14,238,217,195
2003-05-15,231,193,184
2003-05-16,243,197,193
2003-05-17,239,218,193
2003-05-18,247,217,189
2003-05-19,241,213,196
2003-05-20,217,204,194
2003-05-21,240,212,203
2003-05-22,235,208,183
2003-05-23,225,196,206
2003-05-24,230,200,209
2003-05-25,229,204,212
2003-05-26,225,202,204
2003-05-27,237,191,183
2003-05-28,242,187,195
2003-05-29,230,203,211
2003-05-30,228,200,183
2003-05-31,233,193,194
2003-06-01,239,203,208
2003-06-02,217,212,191
2003-06-03,213,196,191
2003-06-04,219,196,212
2003-06-05,235,210,207
2003-06-06,226,198,202
2003-06-07,220,203,207
2003-06-08,208,198,195
2003-06-09,232,204,200
2003-06-10,208,205,209
2003-06-11,216,194,198
2003-06-12,226,200,201
2003-06-13,200,181,209
2003-06-14,204,189,196
2003-06-15,211,196,206
2003-06-16,204,210,196
2003-06-17,199,206,187
2003-06-18,222,206,205
2003-06-19,197,193,189
2003-06-20,222,202,210
2003-06-21,218,193,193
2003-06-22,212,193,202
2003-06-23,199,185,202
2003-06-24,215,200,190
2003-06-25,211,190,213
2003-06-26,207,183,212
2003-06-27,197,194,201
2003-06-28,198,191,204
2003-06-29,209,208,203
2003-06-30,185,208,203
2003-07-01,189,180,203
2003-07-02,189,187,190
2003-07-03,188,186,193
2003-07-04,186,180,205
2003-07-05,193,189,206
2003-07-06,190,199,197
2003-07-07,181,196,194
2003-07-08,191,183,208
2003-07-09,186,185,199
2003-07-10,179,187,192
2003-07-11,198,209,187
2003-07-12,180,189,207
2003-07-13,198,200,196
2003-07-14,194,201,210
2003-07-15,196,182,191
2003-07-16,185,204,210
2003-07-17,193,184,192
2003-07-18,179,207,208
2003-07-19,190,207,185
2003-07-20,191,190,185
2003-07-21,181,208,212
2003-07-22,178,196,200
2003-07-23,169,189,189
2003-07-24,167,211,197
2003-07-25,179,183,204
2003-07-26,170,210,193
2003-07-27,181,209,198
2003-07-28,175,210,190
2003-07-29,176,190,193
2003-07-30,170,211,194
2003-07-31,177,211,187
2003-08-01,176,197,212
2003-08-02,170,203,184
2003-08-03,174,191,204
2003-08-04,159,193,196
2003-08-05,177,198,189
2003-08-06,165,203,194
2003-08-07,174,205,185
2003-08-08,183,209,203
2003-08-09,169,207,198
2003-08-10,179,191,209
2003-08-11,181,190,191
2003-08-12,164,198,205
2003-08-13,160,199,200
2003-08-14,154,212,201
2003-08-15,163,201,196
2003-08-16,178,212,210
2003-08-17,151,215,197
2003-08-18,176,209,198
2003-08-19,148,192,212
2003-08-20,147,212,212
2003-08-21,152,217,212
2003-08-22,161,191,199
2003-08-23,165,196,190
2003-08-24,174,220,202
2003-08-25,173,211,187
2003-08-26,166,192,209
2003-08-27,145,199,202
2003-08-28,156,193,200
2003-08-29,166,216,211
2003-08-30,172,220,184
2003-08-31,149,210,214
2003-09-01,164,225,210
2003-09-02,142,206,207
2003-09-03,155,218,194
2003-09-04,165,223,202
2003-09-05,148,208,207
2003-09-06,161,220,186
2003-09-07,157,211,188
2003-09-08,165,201,185
2003-09-09,162,222,204
2003-09-10,160,201,191
2003-09-11,167,222,202
2003-09-12,139,211,195
2003-09-13,155,220,187
2003-09-14,144,212,186
2003-09-15,136,205,186
2003-09-16,164,210,205
2003-09-17,160,213,212
2003-09-18,155,216,207
2003-09-19,154,207,214
2003-09-20,137,216,185
2003-09-21,146,234,199
2003-09-22,164,206,192
2003-09-23,165,213,213
2003-09-24,144,225,199
2003-09-25,149,230,196
2003-09-26,160,228,185
2003-09-27,150,220,187
2003-09-28,145,222,188
2003-09-29,140,239,210
2003-09-30,157,228,191
2003-10-01,163,215,186
2003-10-02,149,212,193
2003-10-03,147,234,185
2003-10-04,149,228,202
2003-10-05,143,221,210
2003-10-06,145,230,210
2003-10-07,143,219,210
2003-10-08,161,240,207
2003-10-09,152,215,208
2003-10-10,147,216,206
2003-10-11,152,220,208
2003-10-12,158,244,214
2003-10-13,158,235,189
2003-10-14,163,246,191
2003-10-15,149,247,199
2003-10-16,138,247,196
2003-10-17,141,235,199
2003-10-18,137,240,191
2003-10-19,141,239,190
2003-10-20,150,232,203
2003-10-21,141,244,193
2003-10-22,155,237,211
2003-10-23,152,233,195
2003-10-24,141,233,207
2003-10-25,159,249,195
2003-10-26,143,248,208
2003-10-27,167,225,206
2003-10-28,164,245,214
2003-10-29,167,242,193
2003-10-30,156,235,190
2003-10-31,164,255,205
2003-11-01,157,235,189
2003-11-02,149,248,210
2003-11-03,144,232,201
2003-11-04,163,234,210
2003-11-05,155,240,205
2003-11-06,147,233,186
2003-11-07,154,229,214
2003-11-08,161,233,211
2003-11-09,169,256,198
2003-11-10,161,250,203
2003-11-11,147,246,195
2003-11-12,165,243,205
2003-11-13,149,258,193
2003-11-14,178,260,207
2003-11-15,169,257,216
2003-11-16,151,245,202
2003-11-17,167,243,186
2003-11-18,153,238,195
2003-11-19,169,244,202
2003-11-20,158,234,205
2003-11-21,154,237,190
2003-11-22,162,259,212
2003-11-23,162,261,193
2003-11-24,165,250,204
2003-11-25,164,236,186
2003-11-26,180,235,194
2003-11-27,169,264,203
2003-11-28,183,242,212
2003-11-29,178,235,208
2003-11-30,179,266,203
2003-12-01,172,244,194
2003-12-02,189,240,197
2003-12-03,164,260,194
2003-12-04,173,244,214
2003-12-05,175,259,212
2003-12-06,176,238,204
2003-12-07,177,242,203
2003-12-08,167,245,195
2003-12-09,176,265,209
2003-12-10,178,238,202
2003-12-11,182,242,189
2003-12-12,173,240,191
2003-12-13,197,256,211
2003-12-14,173,256,201
2003-12-15,197,259,211
2003-12-16,186,242,215
2003-12-17,196,246,207
2003-12-18,204,239,194
2003-12-19,188,256,217
2003-12-20,184,245,217
2003-12-21,207,263,197
2003-12-22,184,270,203
2003-12-23,205,242,211
2003-12-24,209,243,201
2003-12-25,193,243,210
2003-12-26,192,268,191
2003-12-27,188,245,193
2003-12-28,200,267,195
2003-12-29,197,240,195
2003-12-30,211,267,210
2003-12-31,194,247,217
2004-01-01,208,266,199
2004-01-02,209,250,201
2004-01-03,214,263,197
2004-01-04,201,246,216
2004-01-05,216,252,192
2004-01-06,195,255,200
2004-01-07,194,247,204
2004-01-08,212,249,194
2004-01-09,200,257,215
2004-01-10,207,244,217
2004-01-11,209,270,210
2004-01-12,219,239,208
2004-01-13,224,265,216
2004-01-14,198,258,200
2004-01-15,215,247,196
2004-01-16,229,261,189
2004-01-17,201,250,212
2004-01-18,229,245,197
2004-01-19,230,265,216
2004-01-20,226,242,191
2004-01-21,233,257,191
2004-01-22,214,253,204
2004-01-23,234,262,217
2004-01-24,220,253,206
2004-01-25,225,266,189
2004-01-26,217,241,192
2004-01-27,230,247,202
2004-01-28,235,237,192
2004-01-29,231,257,198
2004-01-30,211,263,200
2004-01-31,224,254,211
2004-02-01,221,265,190
2004-02-02,226,252,215
2004-02-03,217,239,205
2004-02-04,242,238,193
2004-02-05,228,238,194
2004-02-06,242,241,205
2004-02-07,217,242,198
2004-02-08,235,234,211
2004-02-09,247,249,213
2004-02-10,236,247,196
2004-02-11,223,234,193
2004-02-12,241,239,210
2004-02-13,223,261,206
2004-02-14,251,250,209
2004-02-15,231,237,204
2004-02-16,250,245,203
2004-02-17,234,232,192
2004-02-18,247,257,205
2004-02-19,241,251,192
2004-02-20,235,235,204
2004-02-21,228,234,195
2004-02-22,232,231,198
2004-02-23,243,249,211
2004-02-24,227,236,209
2004-02-25,236,249,200
2004-02-26,250,253,194
2004-02-27,258,249,194
2004-02-28,247,242,201
2004-02-29,252,237,191
2004-03-01,230,232,189
2004-03-02,230,225,213
2004-03-03,258,234,202
2004-03-04,234,248,193
2004-03-05,239,242,195
2004-03-06,252,226,216
2004-03-07,247,229,209
2004-03-08,245,225,198
2004-03-09,244,234,202
2004-03-10,256,232,218
2004-03-11,246,225,218
2004-03-12,253,222,192
2004-03-13,235,247,194
2004-03-14,236,227,201
2004-03-15,249,241,213
2004-03-16,242,243,190
2004-03-17,249,230,188
2004-03-18,241,220,201
2004-03-19,243,219,218
2004-03-20,260,219,188
2004-03-21,265,231,209
2004-03-22,252,217,215
2004-03-23,243,226,202
2004-03-24,244,238,210
2004-03-25,248,229,192
2004-03-26,240,223,204
2004-03-27,239,232,212
2004-03-28,266,227,215
2004-03-29,243,231,201
2004-03-30,266,213,207
2004-03-31,257,212,193
2004-04-01,243,228,192
2004-04-02,252,227,193
2004-04-03,248,223,216
2004-04-04,250,214,191
2004-04-05,240,213,216
2004-04-06,247,232,199
2004-04-07,239,232,205
2004-04-08,237,211,208
2004-04-09,240,227,201
2004-04-10,253,216,201
2004-04-11,259,209,216
2004-04-12,256,217,199
2004-04-13,251,213,196
2004-04-14,247,229,203
2004-04-15,235,233,205
2004-04-16,245,230,189
2004-04-17,260,215,216
2004-04-18,253,230,206
2004-04-19,234,220,211
2004-04-20,235,213,192
2004-04-21,261,215,202
2004-04-22,241,200,199
2004-04-23,245,208,218
2004-04-24,244,218,199
2004-04-25,243,198,202
2004-04-26,242,216,216
2004-04-27,246,226,199
2004-04-28,261,227,211
2004-04-29,245,214,211
2004-04-30,239,225,191
